# id	name	description	rgb	
32002	Preacher of Doom		A9E89C
32003	Orator of Revelations		A9E89C
32004	Orator of Revelations		A9E89C
32005	Orator of Revelations		A9E89C
32006	Orator of Revelations		A9E89C
32007	Galba	Fishing Guild Member	A9E89C
32008	Greymore	Priest	A9E89C
32009	Devorin	Nurse	A9E89C
32010	Flauron	Priest	A9E89C
32011	Imperial Tomb Guide		A9E89C
32012	Tantan	Retired Adventurer	A9E89C
32013	Suki	Wild Maiden	A9E89C
32014	Ivan 	Runaway Youth	A9E89C
32015	Scout's Corpse		A9E89C
32016	Torrant	Beacon Tower Manager	A9E89C
32017	Karuda		A9E89C
32018	Misa		A9E89C
32019	Suspicious Man		A9E89C
32020	Rafforty		A9E89C
32021	Ice Sculpture		A9E89C
32022	Kier		A9E89C
32023	Ice Shelf		A9E89C
32024	Mulia	Clan Trader	A9E89C
32025	Ilia	Clan Trader	A9E89C
32026	Hestui Guard		A9E89C
32027	Divine Furnace		A9E89C
32028	Holy Grail		A9E89C
32029	Freya's Steward		A9E89C
32030	Garden Sculpture		A9E89C
32031	Ice Fairy Sculpture		A9E89C
32032	Strange Machine		A9E89C
32033	Dr. Chaos		A9E89C
32034	Temple Gatekeeper		A9E89C
32035	Temple Gatekeeper		A9E89C
32036	Temple Gatekeeper		A9E89C
32037	Temple Gatekeeper		A9E89C
32038	Ritual Offering		A9E89C
32039	Triol's Mirror		A9E89C
32040	Triol's Mirror		A9E89C
32041	Yumi	Collector	A9E89C
32042	Weathermaster		A9E89C
32043	Weathermaster		A9E89C
32044	Weathermaster		A9E89C
32045	Dr. Chaos's Secret Bookshelf		A9E89C
32046	Suspicious-Looking Pile of Stones		A9E89C
32047	Wendy		A9E89C
32048	Event Gatekeeper		A9E89C
32049	Rooney	Blacksmith of Wind	A9E89C
32050	Parts Box		A9E89C
32051	Altar Gatekeeper		A9E89C
32052	Obi	Railroad Worker	A9E89C
32053	Abey	Railroad Worker	A9E89C
32054	Ghost of a Railroad Engineer		A9E89C
32055	Ghost of an Ancient Railroad Engineer		A9E89C
32056	Aren	Khavatari 	A9E89C
32057	Totem Spirit of Gandi		A9E89C
32058	Triol's Revelation		A9E89C
32059	Triol's Revelation		A9E89C
32060	Triol's Revelation		A9E89C
32061	Triol's Revelation		A9E89C
32062	Triol's Revelation		A9E89C
32063	Triol's Revelation		A9E89C
32064	Triol's Revelation		A9E89C
32065	Triol's Revelation		A9E89C
32066	Triol's Revelation		A9E89C
32067	Triol's Revelation		A9E89C
32068	Triol's Revelation		A9E89C
32069	Gutenhagen	Collector	A9E89C
32070	Adolph		A9E89C
32071	Linda		A9E89C
32072	Edwin		A9E89C
32073	Old Female Drifter		A9E89C
32074	Gludio Territory Manager	Guild President	A9E89C
32075	Sandy the Cat	Tournament Helper	A9E89C
32076	Box		A9E89C
32077	Ice Sculpture		A9E89C
32078	Ice Sculpture		A9E89C
32079	Ice Sculpture		A9E89C
32082	Dion Territory Manager	Adventure Guildsman	A9E89C
32083	Giran Territory Manager	Adventure Guildsman	A9E89C
32084	Oren Territory Manager	Adventure Guildsman	A9E89C
32085	Aden Territory Manager	Adventure Guildsman	A9E89C
32086	Innadril Territory Manager	Adventure Guildsman	A9E89C
32087	Schuttgart Territory Manager	Adventure Guildsman	A9E89C
32088	Goddard Territory Manager	Adventure Guildsman	A9E89C
32089	Rune Territory Manager	Adventure Guildsman	A9E89C
32090	Dead Leopard's Carcass		A9E89C
32091	Omega's Cat	Event Manager	A9E89C
32092	Alder	Warehouse Chief	A9E89C
32093	Bolin	Head Blacksmith	A9E89C
32094	Schule	Grand Master	A9E89C
32095	Marie	High Priest	A9E89C
32096	Helminter	Grand Master	A9E89C
32097	Finker	High Prefect	A9E89C
32098	Celes	Grand Magister	A9E89C
32099	Tony the Cat	Event Manager	A9E89C
32100	Tony the Cat	Event Manager	A9E89C
32101	Tony the Cat	Event Manager	A9E89C
32102	Tony the Cat	Event Manager	A9E89C
32103	Telling the Cat	Event Manager	A9E89C
32104	Vervato		A9E89C
32105	Dinn		A9E89C
32106	Singsing		A9E89C
32107	Teleportation Cubic		A9E89C
32108			A9E89C
32109	Shilen's Stone Statue		A9E89C
32110			A9E89C
32111	Orahochin		A9E89C
32112	Gariachin		A9E89C
32113	Marquez		A9E89C
32114	Mushika		A9E89C
32115	Asamah		A9E89C
32116	Kirikachin		A9E89C
32117	Karakawei		A9E89C
32118	Mantarasa Egg		A9E89C
32119	Ulu Kaimu		A9E89C
32120	Balu Kaimu		A9E89C
32121	Chuta Kaimu		A9E89C
32122	Warrior's Grave		A9E89C
32123	Valakas		A9E89C
32124	Great Soul		A9E89C
32125	Great Soul		A9E89C
32126	Priest Guard		A9E89C
32127	Priest Guard		A9E89C
32128	Guardian Wizard of the Cloth		A9E89C
32129			A9E89C
32130	Strategist Lucien	Event Manager	A9E89C
32131	Magic Laboratory Worker	Event Manager	A9E89C
32132	Alchemist's Servitor		A9E89C
32133	Perwan	Vice Hierarch	A9E89C
32134	Newbie Helper		A9E89C
32135	Newbie Guide		A9E89C
32136	Basil	Marksman	A9E89C
32137	Sucrete	Marksman	A9E89C
32138	Kekropus	Hierarch	A9E89C
32139	Casca	Vice Hierarch	A9E89C
32140	Zenya	Vice Hierarch	A9E89C
32141	Nerga	Master	A9E89C
32142	Tenor	Master	A9E89C
32143	Belkis	Master	A9E89C
32144	Xonia	Master	A9E89C
32145	Maynard	Grand Master	A9E89C
32146	Valpor	Grand Master	A9E89C
32147	Rivian	Grand Master	A9E89C
32148	Cindet	Master	A9E89C
32149	Ennear	Magister	A9E89C
32150	Took	High Prefect	A9E89C
32151	Herz	Prefect	A9E89C
32152	Henri	Seer	A9E89C
32153	Prana	High Priest	A9E89C
32154	Aldenia	Grand Master	A9E89C
32155	Nabot	Priest	A9E89C
32156	Talbot	Master	A9E89C
32157	Moka	Head Blacksmith	A9E89C
32158	Fisler	Warehouse Chief	A9E89C
32159	Kincaid	Blacksmith	A9E89C
32160	Devon	Grand Magister	A9E89C
32161	Black	Master	A9E89C
32162	Martika	Magister	A9E89C
32163	Ragara	Gatekeeper	A9E89C
32164	Erinu	Weapon Merchant	A9E89C
32165	Zakone	Armor Merchant	A9E89C
32166	Trevor	Accessory Merchant	A9E89C
32167	Nika	Grocer	A9E89C
32168	Zenith	Trader	A9E89C
32169	Mila	Trader	A9E89C
32170	Benis	Warehouse Keeper	A9E89C
32171	Hoffa	Warehouse Chief	A9E89C
32172	Saylem	Warehouse Keeper	A9E89C
32173	Marcela	Zerstorer	A9E89C
32174	Maddy	Marksman	A9E89C
32175	Bixon	Marksman	A9E89C
32176	Ambra	Marksman	A9E89C
32177	Syzar	Marksman	A9E89C
32178	Carver	Marksman	A9E89C
32179	Putin	Marksman	A9E89C
32180	Kato	Marksman	A9E89C
32181	Mellon	Gatekeeper	A9E89C
32182	Coplan	Master	A9E89C
32183	Yunha	Master	A9E89C
32184	Yinir	Gatekeeper	A9E89C
32185	Peregrine	Marksman	A9E89C
32186	Yung	Gatekeeper	A9E89C
32187	Nadir	Vice Hierarch	A9E89C
32188	Morelin	Marksman	A9E89C
32189	Largo	Gatekeeper	A9E89C
32190	Mao	Vice Hierarch	A9E89C
32191	Hanarin	Grand Master	A9E89C
32192	Falken	Marksman	A9E89C
32193	Yeniche	Grand Master	A9E89C
32194	Shubain	Master	A9E89C
32195	Sione	Master	A9E89C
32196	Gershwin	Grand Master	A9E89C
32197	Gwain	Master	A9E89C
32198	Gobie	Master	A9E89C
32199	Holst	Grand Master	A9E89C
32200	Entien	Master	A9E89C
32201	Rindy	Master	A9E89C
32202	Khadava	Grand Master	A9E89C
32203	Ramen	Master	A9E89C
32204	Fiske	Master	A9E89C
32205	Aetonic	Grand Master	A9E89C
32206	Pieche	Grand Master	A9E89C
32207	Orkurus	Master	A9E89C
32208	Rasha	Master	A9E89C
32209	Ferdinand	Grand Master	A9E89C
32210	Eddy	Grand Master	A9E89C
32211	Jueno	Master	A9E89C
32212	Rishtar	Master	A9E89C
32213	Vitus	Grand Master	A9E89C
32214	Meldina	Grand Master	A9E89C
32215	Tenain	Master	A9E89C
32216	Noir	Master	A9E89C
32217	Barta	Grand Master	A9E89C
32218	Miya	Grand Master	A9E89C
32219	Fabnor	Master	A9E89C
32220	Selsia	Master	A9E89C
32221	Brome	Grand Master	A9E89C
32222	Liane	Grand Master	A9E89C
32223	Duroga	Master	A9E89C
32224	Auren	Master	A9E89C
32225	Taine	Grand Master	A9E89C
32226	Raula	Grand Master	A9E89C
32227	Digler	Master	A9E89C
32228	Medea	Master	A9E89C
32229	Hagel	Grand Master	A9E89C
32230	Ceci	Grand Master	A9E89C
32231	Luben	Master	A9E89C
32232	Minuet	Master	A9E89C
32233	Zoldart	Grand Master	A9E89C
32234	Nizer	Grand Master	A9E89C
32235	Katenar		A9E89C
32236	Harkilgamed		A9E89C
32237	Rodenpicula		A9E89C
32238	Rock		A9E89C
32239	Mother Nornil		A9E89C
32240	Katenar		A9E89C
32241	Berka		A9E89C
32242	Katenar		A9E89C
32243	Cargo Box		A9E89C
32244	Suspicious Man		A9E89C
32245	Matras		A9E89C
32246	Rua		A9E89C
32247	Serian		A9E89C
32248	First Reaction		A9E89C
32249	Chief Jarron		A9E89C
32250	Ario		A9E89C
32251	Saria		A9E89C
32252	Caravaner Gort		A9E89C
32253	Harkilgamed		A9E89C
32254	Harkilgamed		A9E89C
32255	Icon of the Past		A9E89C
32256	Icon of the Present		A9E89C
32257	Icon of the Future		A9E89C
32258	Menacing Machine		A9E89C
32259	Vault Door Controller		A9E89C
32260	Gatemaster of the Past		A9E89C
32261	Gatemaster of the Present		A9E89C
32262	Gatemaster of the Future		A9E89C
32263	Rodenpicula		A9E89C
32264	Kanis		A9E89C
32271	Parme		A9E89C
32272	Akyaka		A9E89C
32273	Oracle Guide		A9E89C
32274	Oracle Guide		A9E89C
32275	Oracle Guide		A9E89C
32276	Oracle Guide		A9E89C
32277	Oracle Guide		A9E89C
32278	Oracle Guide		A9E89C
32279	Oracle Guide		A9E89C
32280	Oracle Guide		A9E89C
32281	Oracle Guide		A9E89C
32282	Yiyen	Archaeologist	A9E89C
32284	Eva's Protector		A9E89C
32285	Eva's Protector		A9E89C
32286	Eva's Protector		A9E89C
32287	Eva's Protector		A9E89C
32288	Symbol of Faith		A9E89C
32289	Symbol of Adversity		A9E89C
32290	Symbol of Adventure		A9E89C
32291	Symbol of Truth		A9E89C
32292	Galate		A9E89C
32293	Jirrone		A9E89C
32294	Budenka	Harbor Caravaner	A9E89C
32296	Seruzia	Spirit of the Old Seer	A9E89C
32297	Falk		A9E89C
32298	Hude	Caravan Merchant	A9E89C
32299	Quarry Slave		A9E89C
32300	Bernarde		A9E89C
32301	Kendal	Wandering Ghost	A9E89C
32302	Jerian		A9E89C
32303	Machine		A9E89C
32304	Oasis		A9E89C
32305	Ranku's Scapegoat		A9E89C
32306	Native's Corpse		A9E89C
32307	Dolmen		A9E89C
32308	Ming	Love Cat	A9E89C
32312	Rat Hole		A9E89C
32313	Deltuva		A9E89C
32314	Warpgate		A9E89C
32315	Warpgate		A9E89C
32316	Warpgate		A9E89C
32317	Warpgate		A9E89C
32318	Warpgate		A9E89C
32319	Warpgate		A9E89C
32320	Item Broker	Adventure Guildsman	A9E89C
32321	Item Broker	Adventure Guildsman	A9E89C
32322	Item Broker	Adventure Guildsman	A9E89C
32323	Avant-Garde	Transformation Wizard	A9E89C
32324	Black Stone Monolith		A9E89C
32325	Yin	Attribute Master	A9E89C
32326	Yang	Attribute Master	A9E89C
32327	Adventurers' Guide		A9E89C
32328	Crystalline Golem		A9E89C
32330	Garden Guard		A9E89C
32331	Arcane Nucleus		A9E89C
32332	Katenar		A9E89C
32333	Katenar		A9E89C
32334	Harkilgamed		A9E89C
32335	Marksman		A9E89C
32336	Marksman		A9E89C
32337	Adventure Guildsman		A9E89C
32338	Adventure Guildsman		A9E89C
32339	Adventure Guildsman		A9E89C
32340	Adventure Guildsman		A9E89C
32342	Eva's Gift Box		A9E89C
32343	Moonlight Tombstone		A9E89C
32344	Spooky Tombstone		A9E89C
32345	Buron	Tailor	A9E89C
32346	Kanaf		A9E89C
32347	Shadai	Legendary Blacksmith	A9E89C
32348	Burang	Fishing Guild Member	A9E89C
32349	Rignos		A9E89C
32350	Sandstorm		A9E89C
32351	Enceinte Insurgent		A9E89C
32352	Desert Heatmaster		A9E89C
32353	Event Gatekeeper		A9E89C
32354	Kief		A9E89C
32355	Solomon		A9E89C
32356	Jude		A9E89C
32357	Native Slave		A9E89C
32358	Native Prisoner		A9E89C
32359	Lahm	Blacksmith of Power	A9E89C
32361	Caravan Supporter		A9E89C
32362	Hellbound Native 		A9E89C
32363	Hellbound Insurgent		A9E89C
32364	Hellbound Traitor		A9E89C
32365	Snow	Event Manager	A9E89C
32366	Destroyed Device		A9E89C
32367	Alarm		A9E89C
32368	Weathered Rock		A9E89C
32369	Fallen Angel		A9E89C
32370	Old Dwarven Ghost		A9E89C
32371	Ingenious Contraption		A9E89C
32372	Mysterious Agent		A9E89C
32373	Dorian		A9E89C
32374	Teleportation Cubic		A9E89C
32375	Teleportation Cubic		A9E89C
32376	Teleportation Cubic		A9E89C
32377	Kuram	Coordinator	A9E89C
32378	Fantasy Isle Paddies	Gatekeeper	A9E89C
32379			A9E89C
32380			A9E89C
32381			A9E89C
32382			A9E89C
32383			A9E89C
32384			A9E89C
32385			A9E89C
32386			A9E89C
32387			A9E89C
32388			A9E89C
32389			A9E89C
32390			A9E89C
32391			A9E89C
32392			A9E89C
32393			A9E89C
32394			A9E89C
32395			A9E89C
32396			A9E89C
32397			A9E89C
32398			A9E89C
32399			A9E89C
32400			A9E89C
32401			A9E89C
32402			A9E89C
32403			A9E89C
32404			A9E89C
32405			A9E89C
32406			A9E89C
32407			A9E89C
32408			A9E89C
32409			A9E89C
32410			A9E89C
32411			A9E89C
32412			A9E89C
32413			A9E89C
32414			A9E89C
32415			A9E89C
32416			A9E89C
32417			A9E89C
32418			A9E89C
32419			A9E89C
32420			A9E89C
32421			A9E89C
32422			A9E89C
32423			A9E89C
32424	Show Staff		A9E89C
32425	Show Staff		A9E89C
32426	Show Staff		A9E89C
32427	Show Staff		A9E89C
32428	Show Staff		A9E89C
32429			A9E89C
32430			A9E89C
32431	Leyla Mira	Elf Singer	A9E89C
32432			A9E89C
32433	MC		A9E89C
32437			A9E89C
32438			A9E89C
32439	Backflip Expert		A9E89C
32440	Backflip Originator		A9E89C
32441	Backflip Superman		A9E89C
32442			A9E89C
32443			A9E89C
32444			A9E89C
32445			A9E89C
32446			A9E89C
32447			A9E89C
32448			A9E89C
32449			A9E89C
32450			A9E89C
32451			A9E89C
32452			A9E89C
32453			A9E89C
32454			A9E89C
32455			A9E89C
32456			A9E89C
32457			A9E89C
32458			A9E89C
32464			A9E89C
32465			A9E89C
32466			A9E89C
32467	Teleportation Cubic		A9E89C
32468			A9E89C
32469	Eindburgh	Vice Hierarch	A9E89C
32470	Stone Coffin		A9E89C
32471			A9E89C
32472			A9E89C
32473			A9E89C
32474			A9E89C
32475	Subclass Certification Helper		A9E89C
32476	Employee of Magic Research Institute	Event manager	A9E89C
32477	Gatekeeper	Gatekeeper Welfare Foundation	A9E89C
32478	Dimensional Merchant	Life Energy	A9E89C
32479	Adios	Guard	A9E89C
32480	Ronde	Guard	A9E89C
32481	Saige	Guard	A9E89C
32482	Emdrere	Guard	A9E89C
32483			A9E89C
32484	Pathfinder Worker		A9E89C
32485	Pathfinder Worker		A9E89C
32486	Inventor Maru		A9E89C
32487	Mark		A9E89C
32488	Mark		A9E89C
32490			A9E89C
32491	Underground Coliseum Helper		A9E89C
32492	Crystal Water Bottle		A9E89C
32493	Burning Brazier		A9E89C
32494	Skull		A9E89C
32495	Treasure Chest		A9E89C
32496	Escape Device		A9E89C
32497	Inspector Adler		A9E89C
32498	Devil's Isle Survivor		A9E89C
32499	Ketra Orc Shaman 		A9E89C
32500	Inspector Sinai		A9E89C
32501	Devil's Isle Supporter		A9E89C
32502	Ketra Orc Supporter		A9E89C
32503	Entrance Manager	Kratei's Cube	A9E89C
32504	Match Manager	Kratei's Cube	A9E89C
32505	Match Manager	Kratei's Cube	A9E89C
32506	Match Manager	Kratei's Cube	A9E89C
32507	Temple Inspector		A9E89C
32508	Dwarf Adventurer		A9E89C
32509	Ketra Orc Intelligence Officer		A9E89C
32510	Inspector Adler		A9E89C
32511	Dwarf Adventurer		A9E89C
32512	Ketra Orc Supporter		A9E89C
32513	Kun	Entrance Manager	A9E89C
32514	Tarion	Entrance Manager	A9E89C
32515	Leo	Entrance Manager	A9E89C
32516	Candice	Entrance Manager	A9E89C
32517	Airship Controller		A9E89C
32518	Vortex Gate 	Aerial Cleft	A9E89C
32519	Vortex Gate 	Aerial Cleft	A9E89C
32520	Emery Converter	Aerial Cleft	A9E89C
32521	Entrance Manager	Handy's Block Checker - Arena 1	A9E89C
32522	Entrance Manager	Handy's Block Checker - Arena 2	A9E89C
32523	Entrance Manager	Handy's Block Checker - Arena 3	A9E89C
32524	Entrance Manager	Handy's Block Checker - Arena 4	A9E89C
32525	Tiat	Witch of the Dragon of Darkness	A9E89C
32526	Allenos	Sergeant	A9E89C
32527	Edric	Officer	A9E89C
32528	Medibal's Corpse		A9E89C
32529			A9E89C
32530	Tepios	Officer	A9E89C
32531	Destroyed Tumor		A9E89C
32532			A9E89C
32533			A9E89C
32534	Jaedin	Guide of Infinity	A9E89C
32535	Destroyed Tumor		A9E89C
32536	Destroyed Tumor		A9E89C
32537	Mouth of Ekimus		A9E89C
32538	Closed Mouth of Ekimus		A9E89C
32539	Gatekeeper of Abyss		A9E89C
32540	Gatekeeper of Abyss		A9E89C
32541	Unstable Seed of Generation		A9E89C
32542	Stabilized Seed of Generation		A9E89C
32543	Energy of Generation		A9E89C
32544	Seed of Generation	Artificial	A9E89C
32545	Kurkle	Gracian Special Product Middleman	A9E89C
32546	Asyatei	Soul Trader	A9E89C
32547	Center Tumor		A9E89C
32548	Keucereus	Admiral	A9E89C
32549	Dilios	General	A9E89C
32550	Kirklan	Special Product Broker	A9E89C
32551	Noiless	Soldier	A9E89C
32552	Tomaris	Soldier	A9E89C
32553	Jisans	Soldier	A9E89C
32554	Moira	Soldier	A9E89C
32555	Tenius	Soldier	A9E89C
32556	El	Soldier	A9E89C
32557	Lekon	Engineer	A9E89C
32558	Barrier Orb		A9E89C
32559	Artius	War Mage	A9E89C
32560	Orbyu	Soldier	A9E89C
32561	Kunota	Soldier	A9E89C
32562	Siest	Soldier	A9E89C
32563	Plenos	Soldier	A9E89C
32564	Papiku	Magister	A9E89C
32565	Felix	Master	A9E89C
32566	Ginby	Soldier 	A9E89C
32567	Lelrikia	Priest of Shilen	A9E89C
32568	Unidentified Body		A9E89C
32569	Cain	Priest	A9E89C
32570	Eric	Herb Collector 	A9E89C
32571	Colin	Secret Agent	A9E89C
32572	Frog	Great King	A9E89C
32573	Tess	Grandma	A9E89C
32574	Kuta	Native	A9E89C
32575	Light of Dawn	Teleporter	A9E89C
32576	John	Captain of the Dawn	A9E89C
32577	Password Entry Device		A9E89C
32578	Identity Confirm Device		A9E89C
32579	Darkness of Dawn	Teleporter	A9E89C
32580			A9E89C
32581			A9E89C
32582	Jaina	Priest	A9E89C
32583			A9E89C
32584	Merchant of Mammon		A9E89C
32585	Promise of Mammon	Teleporter	A9E89C
32586	Shunaiman	Emperor of Elmoreden	A9E89C
32587	Leon	Emperor's Guard	A9E89C
32588	Emperor's Seal Device		A9E89C
32589	Emperor's Seal Device		A9E89C
32590	Emperor's Seal Device		A9E89C
32591	Emperor's Seal Device		A9E89C
32592			A9E89C
32593	Wood	Priest	A9E89C
32594	Leopard	Password Decoder	A9E89C
32595	Lawrence	Great Teacher	A9E89C
32596	Sophia	Library of Sages Director	A9E89C
32597	Franz	Witness of Dawn	A9E89C
32598	Court Magician	Elmore-Aden's	A9E89C
32599	Master Yogi	Mountain Ascetic	A9E89C
32600	Alegria	Birthday  Helper	A9E89C
32601	Instant Moving Device		A9E89C
32602	Temporary Teleporter		A9E89C
32603	Tepios	Officer	A9E89C
32604	Airship Controller		A9E89C
32605	Airship Controller		A9E89C
32606	Airship Controller		A9E89C
32607	Airship Controller		A9E89C
32608	Airship Controller		A9E89C
32609	Airship Controller		A9E89C
32610	Olf Kanore	Weaver	A9E89C
32611	Tolonis	Officer	A9E89C
32612	Olf Adams	Weaver	A9E89C
32613	Handy	Game Manager	A9E89C
32614	Lamcedas	Gatekeeper	A9E89C
32615	Ishuma	Maestro	A9E89C
32616	Mine	Fortune Teller	A9E89C
32617	Jaina	Priest	A9E89C
32618	Thyimi	Trader	A9E89C
32619			A9E89C
32620			A9E89C
32621			A9E89C
32622	Anatole	Soldier	A9E89C
32623	Morenki	Soldier	A9E89C
32624	Anbram	Soldier	A9E89C
32625	Anciel	Soldier	A9E89C
32626	Royal Guard	Soldier	A9E89C
32627	Nottingale	Wizard	A9E89C
32628	Wharf Patrol		A9E89C
32629	Wharf Patrol		A9E89C
32630	Gracia Server Helper		A9E89C
32631	Gracia Server Proof Exchanger		A9E89C
32632	Gracian Survivor		A9E89C
32633	Cat of Christmas	Sharing happiness	A9E89C
32634	Cat of Christmas	Sharing happiness	A9E89C
32635	Master Dugi	Energy Recovery Event	A9E89C
32636	Employee of Magic Research Institute	Event manager	A9E89C
32637	Foundry Teleporter		A9E89C
32638	Roni the cat	PC Cafe Event	A9E89C
32639	Pierre Baguette	April Fool's Day Event	A9E89C
32640	Kintaijin	Bounty Hunter	A9E89C
32641	Dr. Helvetica		A9E89C
32642	Broken Golem Control Device		A9E89C
32643	Athenia	Priestess	A9E89C
32644	Piazza	Expert Summoner	A9E89C
32645	Chandra	Transport Post	A9E89C
32646	Katensa	Workman	A9E89C
32647	Atra	Apprentice	A9E89C
32648	News Informer		A9E89C
32649	Dwyph	Dwarf Adventurer	A9E89C
32650	Kanemika	Grave Robber Leader	A9E89C
32651	Grave Robber Warrior	Quest Monster	FF8000
32652	Teleport Crystal		A9E89C
32653	Krun		A9E89C
32654	Tarun		A9E89C
32655	Chairen		A9E89C
32656			A9E89C
32657	Disciple's Gatekeeper		A9E89C
32658	Guardian of Eastern Seal		A9E89C
32659	Guardian of Western Seal		A9E89C
32660	Guardian of Southern Seal		A9E89C
32661	Guardian of Northern Seal		A9E89C
32662	Guardian of Great Seal		A9E89C
32663	Guardian of Tower of Seal		A9E89C
32664	Delusion Manager		A9E89C
32665	Delusion Manager		A9E89C
32666	Delusion Manager		A9E89C
32667	Delusion Manager		A9E89C
32668	Delusion Manager		A9E89C
32669	Delusion Manager		A9E89C
32670	Delusion Manager		A9E89C
32671	Delusion Manager		A9E89C
32672	Delusion Manager		A9E89C
32673	Delusion Manager		A9E89C
32674	Delusion Manager		A9E89C
32675	Delusion Manager		A9E89C
32676	Delusion Manager		A9E89C
32677	Delusion Manager		A9E89C
32678	Delusion Manager		A9E89C
32679	Delusion Manager		A9E89C
32680	Delusion Manager		A9E89C
32681	Delusion Manager		A9E89C
32682	Delusion Manager		A9E89C
32683	Delusion Manager		A9E89C
32684	Delusion Manager		A9E89C
32685	Delusion Manager		A9E89C
32686	Delusion Manager		A9E89C
32687	Delusion Manager		A9E89C
32688	Delusion Manager		A9E89C
32689	Delusion Manager		A9E89C
32690	Delusion Manager		A9E89C
32691	Delusion Manager		A9E89C
32692	Delusion Manager		A9E89C
32693	Delusion Manager		A9E89C
32694	Delusion Manager		A9E89C
32695	Delusion Manager		A9E89C
32696	Delusion Manager		A9E89C
32697	Delusion Manager		A9E89C
32698	Delusion Manager		A9E89C
32699	Delusion Manager		A9E89C
32700	Delusion Manager		A9E89C
32701	Delusion Manager		A9E89C
32702			A9E89C
32703			A9E89C
32704	Somulitan	Soul Fragment Annex	A9E89C
32705	Zaken's Candle		A9E89C
32706	Lucien's Altar		A9E89C
32707	Lucien's Altar		A9E89C
32708	Lucien's Altar		A9E89C
32709	Lucien's Altar		A9E89C
32710	Lucien's Altar		A9E89C
32711	Droph	Dwarf Adventurer	A9E89C
32712	Somulitan	Zaken Researcher 	A9E89C
32713	Pathfinder Worker		A9E89C
32714	Asher 	Gatekeeper	A9E89C
32715	Lilith	Holy Mother of Abyss	A9E89C
