# id	name	additionalname	description	popup	supercnt0	set_ids_cnt	set_ids_text	set_bonus_desc	supercnt1	set_extra_ids_cnt	set_extra_ids_text	set_extra_desc	UNK1_1	UNK1_2	UNK1_3	UNK1_4	UNK1_5	UNK1_6	UNK1_7	UNK1_8	UNK1_9	special_enchant_amount	special_enchant_desc	UNK2	
14769	White Day Candy		White Day candy filled with a loving heart. Energy is fully replenished upon use. Duration for reuse: 60 minutes. Cannot be exchanged, dropped, or destroyed. Cannot be registered at a private shop.	-1	0	0			0	0												0		1
14770	Solo Escape Petition		Fragrant grass that wishes for a solo player's escape. Energy is maintained for 10 minutes upon use. Re-use time is 30 minutes. Cannot be exchanged, dropped, or destroyed. Cannot be registered at a private shop.	-1	0	0			0	0												0		1
14777	Baguette's Herb		For 10 minutes, increases Max HP and increases some HP Regeneration. Cannot be exchnaged or dropped.	-1	0	0			0	0												0		1
14778	Fresh Cream Herb		For 10 minutes, increases Max MP and HP. Increases P. Def., M. Def., Resistance to debuff., Atk. Spd., Casting Spd., and Speed. Cannot be exchnaged or dropped.	-1	0	0			0	0												0		1
14779	Cheesecake Herb		For 10 minutes, increases Max MP and increases some MP Regeneration. Cannot be exchnaged or dropped.	-1	0	0			0	0												0		1
14815	Territory Health Recovery Potion		Recovers HP when in use. Restricted to characters higher than level 61 and lower than level 75. Can only be used on the battlefield during a Territory War.	-1	0	0			0	0												0		1
14816	Territory Mana Recovery Potion		Recovers MP when in use. Restricted to characters higher than level 61 and lower than level 75. Can only be used on the battlefield during a Territory War.	-1	0	0			0	0												0		1
14817	Territory CP Recovery Potion		Recovers CP when in use. Restricted to characters higher than level 61 and lower than level 75. Can only be used on the battlefield during a Territory War.	-1	0	0			0	0												0		1
14818	Enriched Pet Food for Wolves		Pet food for Great Wolves and Fenrirs. When your pet's hunger gauge drops below 55% they will be able to feed themselves automatically.	-1	0	0			0	0												0		1
14819	Guardian's Dragon Bugle		A bugle used to summon a Guardian's Strider. This pet uses some of the experience points earned by its master.	-1	0	0			0	0												0		1
14820	Skull Key of Suffering		Key used to remove the time restriction on instance and allows you to enter the Hall of Suffering. Can only be used once a day outside the entrance to the Hall of Suffering. Cannot use multiple skull keys daily. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
14821	Skull Key of Erosion		Key used to remove the time restriction on instance and allows you to enter the Hall of Erosion. Can only be used once a day outside the entrance to the Hall of Erosion. Cannot use multiple skull keys daily. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
14822	Skull Key of the Heart		Key used to lift the entrance limit to the Hall of Suffering. Can only be used once a day outside the instance. After use, the effect disappears when the instance is reset. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
14823	Soul Extraction Device		Device that can be used on a recently killed monster in the Seed of Infinity to collect additional Tears of a Freed Soul. Can be used only inside Seed of Infinity instant dungeons. Cannot be exchanged or dropped. Can be stored in a private warehouse.	-1	0	0			0	0												0		1
14824	Ancient Herb - Slayer			-1	0	0			0	0												0		1
14825	Ancient Herb - Immortal			-1	0	0			0	0												0		1
14826	Ancient Herb - Terminator			-1	0	0			0	0												0		1
14827	Ancient Herb - Guide			-1	0	0			0	0												0		1
14828	Deinonychus Mesozoic Stone		Stone used to summon a Deinonychus. This pet can consume Food For Wolves to replenish hunger. It takes away some of the experience points the Pet Master earns.	-1	0	0			0	0												0		1
14829	Cave Exploration Text 1 Sheet		Report of explorers that contains information about the cave's origins	-1	0	0			0	0												0		1
14830	Cave Exploration Text 2 Sheet		Report of explorers that contains information about the cause of transformation of the ancient giants	-1	0	0			0	0												0		1
14831	Cave Exploration Text 3 Sheet		Report of explorers that contains information about the secret of Hekaton Prime	-1	0	0			0	0												0		1
14832	Growth Accelerator		Syringe containing Stakato secretion. When injected into a Bizarre Cocoon, this substance will stimulate the growth of a Cannibalistic Stakato Chief.	-1	0	0			0	0												0		1
14833	Small Stakato Cocoon		Tightly wrapped item that resembles a cocoon. But it doesn't seem to contain a lifeform. Small size.	-1	0	0			0	0												0		1
14834	Large Stakato Cocoon		Tightly wrapped item that resembles a cocoon. But it doesn't seem to contain a lifeform. Fairly heavy.	-1	0	0			0	0												0		1
14835	Multi-colored Jewel		Lump of ore containing mysterious power. Upon use, you are teleported to the Stakato nest entrance. 	-1	0	0			0	0												0		1
14836	Knowledge of the Giants Anthology, Chapter 1		Portion of the knowledge anthology from the Titans era. Chapter 1 of 5.	-1	0	0			0	0												0		1
14837	Knowledge of the Giants Anthology, Chapter 2		Portion of the knowledge anthology from the Titans era. Chapter 2 of 5.	-1	0	0			0	0												0		1
14838	Knowledge of the Giants Anthology, Chapter 3		Portion of the knowledge anthology from the Titans era. Chapter 3 of 5.	-1	0	0			0	0												0		1
14839	Knowledge of the Giants Anthology, Chapter 4		Portion of the knowledge anthology from the Titans era. Chapter 4 of 5.	-1	0	0			0	0												0		1
14840	Knowledge of the Giants Anthology, Chapter 5		Portion of the knowledge anthology from the Titans era. Chapter 5 of 5.	-1	0	0			0	0												0		1
14841	Ancient Parchment		Parchment from the Titans era. Double click to see more information.	-1	0	0			0	0												0		1
14842	Wisdom of the Giants Text, Chapter 1		Book containing a collection of wisdom from the Titans era. Chapter 1 of 5.	-1	0	0			0	0												0		1
14843	Wisdom of the Giants Text, Chapter 2		Book containing a collection of wisdom from the Titans era. Chapter 2 of 5.	-1	0	0			0	0												0		1
14844	Wisdom of the Giants Text, Chapter 3		Book containing a collection of wisdom from the Titans era. Chapter 3 of 5.	-1	0	0			0	0												0		1
14845	Wisdom of the Giants Text, Chapter 4		Book containing a collection of wisdom from the Titans era. Chapter 4 of 5.	-1	0	0			0	0												0		1
14846	Wisdom of the Giants Text, Chapter 5		Book containing a collection of wisdom from the Titans era. Chapter 5 of 5.	-1	0	0			0	0												0		1
14847	Titan Ancient Book		Book from the Titans era. Double click to see more information.	-1	0	0			0	0												0		1
14848	Protection Soul's Pendant		Amulet with protection from the evil spirits of the altar. Soul cores are purged above and driven into the pendant to make it shine with a red glow.	-1	0	0			0	0												0		1
14849	Kahman's Supply Box		Supply box received from Mercenary Kahman as mission compensation. Double click to check more information.	-1	0	0			0	0												0		1
14850	Droph's Support Items		Support items received from Dwarven Explorer Droph for defeating Hekaton Prime. Double click to check more information.	-1	0	0			0	0												0		1
14851	Cave Exploration Text 1 Sheet		Report of explorers that contains information about the cave's origins	-1	0	0			0	0												0		1
14852	Cave Exploration Text 2 Sheet		Report of explorers that contains information about the cause of transformation of the ancient giants	-1	0	0			0	0												0		1
14853	Cave Exploration Text 3 Sheet		Report of explorers that contains information about the secret of Hekaton Prime	-1	0	0			0	0												0		1
14854	Recipe - Spiteful Soul Energy		Recipe for quests. Needed to make soul energy. Requires the Create Item skill level 2.	-1	0	0			0	0												0		1
14855	Spiteful Soul Energy		Energy form soul received from the spiteful soul Leader. Collect and bring them to Balthazar.	-1	0	0			0	0												0		1
14856	Spiteful Soul Vengeance		Vindictive spirit received from the spiteful soul Leader. Cannot be formed into energy and is pretty much useless.	-1	0	0			0	0												0		1
14857	Shell of Monsters		Hard shell obtained by defeating the monsters near the cave of the giants. Take it to Magister Hanellin.	-1	0	0			0	0												0		1
14858	Scout's Note		Note obtained from the scout's body. Deliver the note to Mercenary Captain Pierce.	-1	0	0			0	0												0		1
14859	Stakato Queen's Fang		Fang obtained from defeating Stakato Queen Shyeed. Bring it to Mercenary Kahman.	-1	0	0			0	0												0		1
14860	Box Containing the Flame of the Holy Spirit		Box protecting the flame of the Holy Spirit. Deliver it to Beacon Town Manager Torrant at the Den of Evil.	-1	0	0			0	0												0		1
14861	Cursed Burial Items		Item that gives physical power to souls with deep grudges.	-1	0	0			0	0												0		1
14862	Flauen's Letter		Letter from Gatekeeper Flauen of Heine. If you bring it to Iason Heine, you can hear more information about the mission.	-1	0	0			0	0												0		1
14863	Letter to Helvetica		Certificate containing Iason Heine's promise of support. Bring it to Dr. Helvetica at the Field of Silence Research Center located in the Field of Silence.	-1	0	0			0	0												0		1
14864	Letter to Athenia		Certificate containing Iason Heine's promise of support. Bring it to the Priestess Athenia of the Ritual Site of Purge located in the Field of Silence. 	-1	0	0			0	0												0		1
14865	Certificate of Support		Certificate received from Dr. Helvetica of the Field of Silence Research Center. This certificate is necessary to receive an additional mission from him.	-1	0	0			0	0												0		1
14866	Certificate of Support		This certificate shows your support for Priestess Athenia and her cause. This certificate is necessary to receive an additional mission from her.	-1	0	0			0	0												0		1
14867	Damaged Torch Fragment		Broken piece left after the destruction of the Brazier of Purity built around the Ritual Site of Purge. Gather all and bring them to Dr. Helvetica in the Field of Silence Development Research Center. 	-1	0	0			0	0												0		1
14868	Guardian Spirit Fragment		Broken piece of Guardian Spirit acquired from destroying the Magic Force Guardian Spirit and Evil Spirit in the Magic Force near the Ritual Site of Purge. Gather all and bring them to Dr. Helvetica in the Field of Silence Development Research Center. 	-1	0	0			0	0												0		1
14869	Destroyed machine piece		This is a part you salvaged from one of the Landfill Machines you destroyed. Once you have collected 10 pieces, return to Athenia.	-1	0	0			0	0												0		1
14870	Enchanted Golem Shard		Fragment obtained from the destruction of the Suppressors and Exterminators belonging to Dr. Helvetica. Collect 20 fragments, then return to Athenia in the Field of Whispers.	-1	0	0			0	0												0		1
14871	Mucrokian Hide		This hide was obtained by killing a Mucrokian. When you are ready, return to Katensa to trade your hides for a reward.	-1	0	0			0	0												0		1
14872	Awakened Mucrokian Hide		Proof of defeating an Awakened Mucrokian. Gather and bring them to Katensa of the Field of Silence Research Center.	-1	0	0			0	0												0		1
14873	Mucrokian Hide		This hide was obtained by killing a Mucrokian. When you are ready, return to Priestess Athenia to trade your hides for a reward.	-1	0	0			0	0												0		1
14874	Fallen Mucrokian Hide		This hide was obtained by defeating a Contaminated Mucrokian. When you are ready, return to Priestess Athenia to trade these hides for a reward.	-1	0	0			0	0												0		1
14875	Mineral Fragment		Mineral fragment obtained as proof of defeating the enemies in the Mithril Mines. Collect and bring them to representative Filaur of the Grey Column guild at the Dwarven Village Chief Hall.	-1	0	0			0	0												0		1
14876	Evidence of Migration		Proof received from the Red Man Robbers that you have succeeded in convincing them. Collect and bring them to Grave Robber Leader Kanemika.	-1	0	0			0	0												0		1
14877	Replenished Power Bead		Bead needed to replenish the energy of power in Lucien's altar. Take it to each of Lucien's altars and enhance the energy of power.	-1	0	0			0	0												0		1
14878	Discharged Power Bead		Discharged power bead that has replenished Lucien's altar as a replenished power bead. Also proof that replenishment is complete. When all replenishments are complete, take this bead as proof of the mission's completion to the Priest of the Earth Daichir in Maphr's Temple in the Dwarven Village.	-1	0	0			0	0												0		1
14879	Stakato Fang		Fangs obtained from Stakato carcasses. Once you have 25, take them to Bounty Hunter Kintaijin.	-1	0	0			0	0												0		1
14880	Dirty Bead		Part of an artifact stolen by Billy Haari, these beads are obtained by defeating monsters inside the Stakato's Nest. Once you have 500, return to Kintaijin to receive your reward.	-1	0	0			0	0												0		1
14881	Soul Core Containing Evil Spirit		Monster's soul core containing an evil spirit. Small jewel with evil energy appearing in dark purple.	-1	0	0			0	0												0		1
14882	Ragna Orc's Amulet		Doll used in shamanism to control the evil creatures by the Ragna Orcs. Collect and bring them to Beacon Town Manager Torrant at the Den of Evil.	-1	0	0			0	0												0		1
